,plate_forme,rating,nb_tokens,category_nps,category_numeric,adjs_counts,nouns_counts,pronouns_counts,prop_nouns_counts,adverbs_counts,verbs_counts,interjections_counts,symbols_counts
9126,RDC,5,21,Promoteur,1,2,2,3,1,3,3,0,0
9127,RDC,1,101,Détracteur,-1,3,19,7,7,6,13,0,0
9128,RDC,1,87,Détracteur,-1,4,13,7,5,3,15,0,0
9129,RDC,1,67,Détracteur,-1,3,13,3,1,4,9,0,0
9130,RDC,1,44,Détracteur,-1,2,10,4,2,7,3,0,0
9131,RDC,1,48,Détracteur,-1,5,8,5,0,5,4,0,0
9132,RDC,4,64,Promoteur,1,1,7,9,0,4,6,0,0
9133,RDC,1,183,Détracteur,-1,10,20,12,5,12,22,0,0
9134,RDC,1,411,Détracteur,-1,15,50,19,13,24,48,0,1
9135,RDC,1,45,Détracteur,-1,3,15,1,2,2,3,0,0
9136,RDC,1,83,Détracteur,-1,3,13,7,2,4,8,0,0
9137,RDC,1,36,Détracteur,-1,7,9,2,2,1,5,0,0
9138,RDC,1,148,Détracteur,-1,6,31,10,4,10,13,0,0
9139,RDC,1,9,Détracteur,-1,0,4,0,0,1,0,0,0
9140,RDC,1,131,Détracteur,-1,6,18,12,3,8,13,0,0
9141,RDC,1,89,Détracteur,-1,3,21,5,1,5,10,0,0
9142,RDC,1,56,Détracteur,-1,2,15,3,2,7,3,0,0
9143,RDC,5,10,Promoteur,1,1,2,0,1,2,2,0,0
9144,RDC,1,28,Détracteur,-1,4,6,3,1,2,1,0,0
9145,RDC,5,18,Promoteur,1,3,4,0,1,3,3,0,0
9146,RDC,1,130,Détracteur,-1,2,22,9,2,8,19,0,0
9147,RDC,5,28,Promoteur,1,3,8,1,1,1,1,0,0
9148,RDC,1,261,Détracteur,-1,6,44,19,10,12,30,0,0
9149,RDC,5,35,Promoteur,1,5,6,1,4,1,4,0,0
9150,RDC,5,156,Promoteur,1,13,33,8,5,12,18,0,0
9151,RDC,1,168,Détracteur,-1,7,31,12,6,6,21,0,0
9152,RDC,1,77,Détracteur,-1,10,14,8,4,2,7,0,0
9153,RDC,2,163,Détracteur,-1,5,31,10,4,12,20,0,0
9154,RDC,1,234,Détracteur,-1,12,39,16,1,23,27,0,0
9155,RDC,1,42,Détracteur,-1,2,8,3,3,3,6,1,0
9156,RDC,5,1,Promoteur,1,0,0,0,0,0,1,0,0
9157,RDC,5,112,Promoteur,1,11,13,10,1,8,13,0,0
9158,RDC,1,98,Détracteur,-1,4,17,7,2,6,14,0,0
9159,RDC,5,36,Promoteur,1,4,10,2,3,3,2,0,0
9160,RDC,1,43,Détracteur,-1,3,11,2,0,1,4,0,0
9161,RDC,1,136,Détracteur,-1,10,27,11,3,8,13,0,0
9162,RDC,1,124,Détracteur,-1,3,19,17,1,9,14,0,0
9163,RDC,5,3,Promoteur,1,1,1,0,0,0,0,0,0
9164,RDC,5,14,Promoteur,1,2,5,1,0,1,0,0,0
9165,RDC,5,4,Promoteur,1,0,1,0,0,2,1,0,0
9166,RDC,1,191,Détracteur,-1,5,26,16,2,10,23,0,0
9167,RDC,5,8,Promoteur,1,2,2,0,1,0,0,0,0
9168,RDC,1,19,Détracteur,-1,2,7,0,1,1,3,0,0
9169,RDC,5,3,Promoteur,1,2,0,0,0,0,0,0,0
9170,RDC,5,11,Promoteur,1,2,2,0,0,3,1,0,0
9171,RDC,1,36,Détracteur,-1,2,6,3,0,4,5,0,0
9172,RDC,5,3,Promoteur,1,1,0,0,0,2,0,0,0
9173,RDC,5,26,Promoteur,1,2,4,1,1,2,3,0,0
9174,RDC,1,197,Détracteur,-1,12,37,11,3,9,19,0,0
9175,RDC,1,56,Détracteur,-1,1,9,5,1,4,5,0,0
9176,RDC,1,34,Détracteur,-1,0,9,2,1,5,4,0,0
9177,RDC,1,96,Détracteur,-1,4,18,12,2,6,15,0,0
9178,RDC,1,72,Détracteur,-1,1,9,5,3,10,11,0,0
9179,RDC,5,77,Promoteur,1,0,15,8,3,7,8,0,0
9180,RDC,5,18,Promoteur,1,2,5,1,1,1,2,0,0
9181,RDC,4,12,Promoteur,1,2,3,0,0,2,0,0,0
9182,RDC,1,43,Détracteur,-1,1,10,4,1,5,4,0,0
9183,RDC,1,193,Détracteur,-1,11,32,11,20,8,16,0,0
9184,RDC,1,122,Détracteur,-1,5,18,8,5,6,18,0,0
9185,RDC,5,24,Promoteur,1,3,6,2,0,2,3,0,0
9186,RDC,5,22,Promoteur,1,2,5,3,0,0,2,0,0
9187,RDC,5,12,Promoteur,1,1,5,0,0,1,1,0,0
9188,RDC,5,52,Promoteur,1,6,9,2,2,3,6,0,0
9189,RDC,1,74,Détracteur,-1,7,15,7,0,1,10,0,0
9190,RDC,1,322,Détracteur,-1,9,43,18,4,14,43,0,0
9191,RDC,1,32,Détracteur,-1,2,9,1,3,2,3,0,0
9192,RDC,5,4,Promoteur,1,1,2,0,0,0,1,0,0
9193,RDC,1,94,Détracteur,-1,3,16,6,2,9,11,0,0
9194,RDC,1,149,Détracteur,-1,4,24,14,2,9,17,0,0
9195,RDC,5,51,Promoteur,1,1,18,1,1,1,3,0,0
9196,RDC,1,16,Détracteur,-1,2,2,0,0,4,2,0,0
9197,RDC,1,572,Détracteur,-1,27,62,20,14,19,58,0,0
9198,RDC,5,8,Promoteur,1,0,1,1,1,1,0,0,0
9199,RDC,5,20,Promoteur,1,1,4,3,1,0,2,0,0
9200,RDC,3,82,Neutre,0,4,20,7,1,3,10,0,0
9201,RDC,1,198,Détracteur,-1,13,26,6,2,19,21,0,0
9202,RDC,5,56,Promoteur,1,2,11,2,2,7,8,0,0
9203,RDC,1,69,Détracteur,-1,4,15,4,1,6,10,0,0
9204,RDC,1,71,Détracteur,-1,4,16,4,3,2,8,0,0
9205,RDC,5,9,Promoteur,1,1,2,1,0,2,2,0,0
9206,RDC,5,6,Promoteur,1,1,1,0,1,1,1,0,0
9207,RDC,4,32,Promoteur,1,3,8,3,1,2,3,0,0
9208,RDC,1,41,Détracteur,-1,1,11,6,0,5,5,0,0
9209,RDC,1,188,Détracteur,-1,7,30,17,5,9,24,0,0
9210,RDC,1,45,Détracteur,-1,1,9,5,0,6,6,0,0
9211,RDC,4,138,Promoteur,1,12,18,12,3,13,27,0,0
9212,RDC,1,57,Détracteur,-1,7,10,4,0,6,10,0,0
9213,RDC,1,510,Détracteur,-1,14,64,26,7,26,72,0,0
9214,RDC,2,119,Détracteur,-1,3,17,10,1,8,18,0,0
9215,RDC,1,120,Détracteur,-1,3,22,8,2,4,12,0,0
9216,RDC,1,148,Détracteur,-1,6,30,7,4,8,23,0,0
9217,RDC,1,68,Détracteur,-1,5,13,5,1,5,10,0,0
9218,RDC,5,15,Promoteur,1,1,5,1,1,2,2,0,0
9219,RDC,5,4,Promoteur,1,1,1,0,0,1,1,0,0
9220,RDC,3,232,Neutre,0,13,31,15,4,20,25,0,0
9221,RDC,1,58,Détracteur,-1,1,12,6,0,5,9,0,0
9222,RDC,5,15,Promoteur,1,4,3,0,0,1,0,0,0
9223,RDC,1,111,Détracteur,-1,4,18,12,3,7,23,0,0
9224,RDC,1,300,Détracteur,-1,24,50,18,6,10,34,1,0
9225,RDC,1,8,Détracteur,-1,0,2,0,0,2,2,0,0
9226,RDC,5,12,Promoteur,1,1,2,0,1,2,1,0,0
9227,RDC,1,138,Détracteur,-1,3,30,10,2,9,23,0,0
9228,RDC,1,153,Détracteur,-1,7,24,16,2,10,23,0,0
9229,RDC,1,363,Détracteur,-1,11,50,20,9,14,32,0,1
9230,RDC,1,18,Détracteur,-1,1,3,1,2,2,2,0,0
9231,RDC,1,176,Détracteur,-1,11,22,12,6,12,14,0,0
9232,RDC,5,4,Promoteur,1,0,2,0,0,0,0,0,0
9233,RDC,1,28,Détracteur,-1,1,4,2,1,3,4,0,0
9234,RDC,5,2,Promoteur,1,0,0,0,1,0,1,0,0
9235,RDC,5,7,Promoteur,1,0,2,0,2,1,1,0,0
9236,RDC,5,6,Promoteur,1,1,2,0,0,2,0,0,0
9237,RDC,1,238,Détracteur,-1,10,44,13,4,14,25,0,0
9238,RDC,1,81,Détracteur,-1,4,16,4,2,7,9,0,0
9239,RDC,5,101,Promoteur,1,8,19,2,9,6,8,0,0
9240,RDC,1,59,Détracteur,-1,4,8,4,1,4,7,0,0
9241,RDC,2,37,Détracteur,-1,1,8,4,1,2,4,0,0
9242,RDC,1,27,Détracteur,-1,2,6,1,1,3,6,0,0
9243,RDC,5,5,Promoteur,1,3,0,0,0,1,0,0,0
9244,RDC,1,68,Détracteur,-1,2,22,3,1,1,14,0,0
9245,RDC,4,13,Promoteur,1,1,4,0,3,0,0,0,0
9246,RDC,1,68,Détracteur,-1,2,14,13,1,1,13,0,0
9247,RDC,1,19,Détracteur,-1,1,3,1,2,4,2,0,0
9248,RDC,1,175,Détracteur,-1,4,26,12,1,9,16,0,0
9249,RDC,1,76,Détracteur,-1,4,15,5,2,7,11,0,0
9250,RDC,2,63,Détracteur,-1,2,10,3,1,6,7,0,0
9251,RDC,5,6,Promoteur,1,3,1,0,1,1,0,0,0
9252,RDC,4,51,Promoteur,1,1,8,4,2,2,8,0,0
9253,RDC,1,364,Détracteur,-1,19,53,17,13,22,28,1,0
9254,RDC,5,9,Promoteur,1,2,2,1,0,0,2,0,0
9255,RDC,5,7,Promoteur,1,2,2,0,1,1,0,0,0
9256,RDC,1,157,Détracteur,-1,9,29,10,7,7,16,0,0
9257,RDC,1,301,Détracteur,-1,18,62,15,6,21,29,0,0
9258,RDC,1,139,Détracteur,-1,7,29,5,5,5,16,0,0
9259,RDC,1,139,Détracteur,-1,7,29,5,5,5,16,0,0
9260,RDC,1,16,Détracteur,-1,1,8,0,0,0,2,0,0
9261,RDC,1,238,Détracteur,-1,14,39,10,3,11,24,0,0
9262,RDC,1,62,Détracteur,-1,3,10,8,1,3,8,0,0
9263,RDC,1,84,Détracteur,-1,1,12,10,3,6,16,0,0
9264,RDC,5,91,Promoteur,1,8,14,5,6,9,11,0,0
9265,RDC,1,176,Détracteur,-1,7,35,9,4,12,16,0,0
9266,RDC,5,16,Promoteur,1,1,2,0,1,3,2,0,0
9267,RDC,1,84,Détracteur,-1,3,14,8,1,5,11,0,0
9268,RDC,1,198,Détracteur,-1,5,28,11,8,11,29,0,0
9269,RDC,1,163,Détracteur,-1,7,33,8,4,15,20,0,0
9270,RDC,1,78,Détracteur,-1,5,17,9,3,3,9,0,0
9271,RDC,1,97,Détracteur,-1,4,17,8,1,7,10,0,0
9272,RDC,1,149,Détracteur,-1,8,21,11,2,6,11,0,0
9273,RDC,5,23,Promoteur,1,3,6,0,0,2,1,0,0
9274,RDC,5,4,Promoteur,1,1,0,0,0,1,1,0,0
9275,RDC,1,497,Détracteur,-1,9,66,19,5,14,64,0,0
9276,RDC,1,132,Détracteur,-1,5,28,11,0,9,17,0,0
9277,RDC,5,10,Promoteur,1,2,2,1,0,2,2,0,0
9278,RDC,4,53,Promoteur,1,4,8,3,4,3,9,0,0
9279,RDC,1,70,Détracteur,-1,4,8,11,2,5,8,0,0
9280,RDC,2,85,Détracteur,-1,6,12,7,1,7,15,0,0
9281,RDC,4,6,Promoteur,1,2,1,1,0,0,1,0,0
9282,RDC,5,15,Promoteur,1,1,3,2,0,2,1,0,0
9283,RDC,5,6,Promoteur,1,0,2,1,3,0,0,0,0
9284,RDC,1,288,Détracteur,-1,14,55,16,5,14,27,0,0
9285,RDC,5,19,Promoteur,1,1,5,0,1,2,2,0,0
9286,RDC,5,40,Promoteur,1,2,6,6,2,4,4,0,0
9287,RDC,1,237,Détracteur,-1,17,40,14,2,15,31,0,0
9288,RDC,1,37,Détracteur,-1,5,8,3,1,2,4,0,0
9289,RDC,5,4,Promoteur,1,1,2,0,0,0,0,0,0
9290,RDC,1,167,Détracteur,-1,6,24,17,5,11,23,0,0
9291,RDC,1,166,Détracteur,-1,7,30,12,2,9,20,0,0
9292,RDC,2,41,Détracteur,-1,3,9,1,4,6,5,0,0
9293,RDC,5,3,Promoteur,1,2,0,0,0,0,0,0,0
9294,RDC,5,4,Promoteur,1,2,1,0,0,0,0,0,0
9295,RDC,1,240,Détracteur,-1,12,45,19,5,10,27,0,0
9296,RDC,1,80,Détracteur,-1,5,14,10,1,3,9,0,0
9297,RDC,1,135,Détracteur,-1,8,24,13,1,11,19,0,0
9298,RDC,5,9,Promoteur,1,0,3,0,0,0,1,0,0
9299,RDC,1,107,Détracteur,-1,7,20,8,0,8,13,0,0
9300,RDC,4,3,Promoteur,1,0,0,1,0,0,1,0,0
9301,RDC,1,206,Détracteur,-1,8,46,8,7,10,23,0,0
9302,RDC,5,4,Promoteur,1,0,3,0,0,0,1,0,0
9303,RDC,1,94,Détracteur,-1,4,11,10,2,9,13,0,0
9304,RDC,1,128,Détracteur,-1,7,32,9,3,9,11,0,0
9305,RDC,2,40,Détracteur,-1,1,5,3,3,1,5,0,0
9306,RDC,5,7,Promoteur,1,2,1,1,1,0,1,0,0
9307,RDC,1,194,Détracteur,-1,15,35,10,0,11,21,0,0
9308,RDC,1,49,Détracteur,-1,2,10,5,1,5,4,0,0
9309,RDC,1,66,Détracteur,-1,2,12,3,1,8,6,0,0
9310,RDC,1,59,Détracteur,-1,4,8,5,2,5,9,0,0
9311,RDC,1,53,Détracteur,-1,3,12,3,2,3,5,0,0
9312,RDC,1,59,Détracteur,-1,2,12,4,2,6,10,0,0
9313,RDC,1,59,Détracteur,-1,0,8,8,2,6,11,0,0
9314,RDC,5,15,Promoteur,1,3,3,0,2,1,2,0,0
9315,RDC,5,2,Promoteur,1,1,2,0,0,0,0,0,0
9316,RDC,5,39,Promoteur,1,4,9,1,1,5,2,0,0
9317,RDC,5,14,Promoteur,1,1,6,0,0,1,1,0,0
9318,RDC,1,116,Détracteur,-1,6,22,5,4,7,18,0,0
9319,RDC,1,103,Détracteur,-1,6,14,6,3,9,19,0,0
9320,RDC,1,200,Détracteur,-1,16,28,16,4,12,24,0,0
9321,RDC,5,5,Promoteur,1,0,1,0,0,2,1,0,0
9322,RDC,5,23,Promoteur,1,2,3,1,0,5,5,0,0
9323,RDC,1,69,Détracteur,-1,1,10,7,2,5,13,0,0
9324,RDC,5,51,Promoteur,1,4,10,2,1,5,6,0,0
9325,RDC,1,65,Détracteur,-1,4,14,6,0,2,9,0,0
9326,RDC,1,110,Détracteur,-1,3,22,9,3,7,19,0,0
9327,RDC,1,133,Détracteur,-1,6,26,3,2,9,10,0,0
9328,RDC,1,78,Détracteur,-1,3,20,5,1,5,8,0,0
9329,RDC,1,56,Détracteur,-1,3,12,7,0,4,4,0,0
9330,RDC,4,32,Promoteur,1,2,8,3,1,2,3,0,0
9331,RDC,2,150,Détracteur,-1,15,20,10,3,11,21,0,0
9332,RDC,1,95,Détracteur,-1,7,20,5,0,6,11,0,0
9333,RDC,1,132,Détracteur,-1,8,26,9,5,6,16,0,0
9334,RDC,1,68,Détracteur,-1,10,7,5,1,4,10,0,0
9335,RDC,1,67,Détracteur,-1,4,15,4,1,8,9,0,0
9336,RDC,1,84,Détracteur,-1,3,16,12,2,5,12,0,0
9337,RDC,1,45,Détracteur,-1,3,11,1,1,4,4,0,0
9338,RDC,1,72,Détracteur,-1,2,11,7,3,12,9,0,0
9339,RDC,5,15,Promoteur,1,2,4,2,1,0,2,0,0
9340,RDC,5,11,Promoteur,1,3,2,0,1,0,3,0,0
9341,RDC,5,44,Promoteur,1,2,8,3,2,4,5,0,0
9342,RDC,1,157,Détracteur,-1,12,29,8,4,10,21,0,0
9343,RDC,5,4,Promoteur,1,1,1,0,0,2,0,0,0
9344,RDC,1,111,Détracteur,-1,9,22,9,0,9,13,0,0
9345,RDC,4,93,Promoteur,1,9,23,7,3,6,6,0,0
9346,RDC,5,16,Promoteur,1,5,5,1,0,1,1,0,0
9347,RDC,5,7,Promoteur,1,1,3,0,0,0,0,0,0
9348,RDC,1,62,Détracteur,-1,2,14,3,2,4,10,0,0
9349,RDC,4,28,Promoteur,1,2,4,2,2,4,4,0,0
9350,RDC,5,13,Promoteur,1,3,2,1,0,3,1,0,0
9351,RDC,1,89,Détracteur,-1,4,12,13,2,6,13,0,0
9352,RDC,5,4,Promoteur,1,1,1,0,1,0,1,0,0
9353,RDC,5,59,Promoteur,1,6,11,2,2,4,11,0,0
9354,RDC,3,7,Neutre,0,1,2,0,1,0,0,0,0
9355,RDC,1,7,Détracteur,-1,0,3,0,0,1,1,0,0
9356,RDC,5,60,Promoteur,1,2,11,8,1,5,8,0,0
9357,RDC,1,58,Détracteur,-1,6,16,4,3,1,4,0,0
9358,RDC,5,9,Promoteur,1,2,3,0,0,1,1,0,0
9359,RDC,5,39,Promoteur,1,7,8,3,0,2,6,0,0
9360,RDC,1,202,Détracteur,-1,10,39,17,0,15,22,0,0
9361,RDC,5,27,Promoteur,1,1,7,4,1,3,3,0,0
9362,RDC,4,15,Promoteur,1,4,2,0,1,2,2,0,0
9363,RDC,5,6,Promoteur,1,2,1,0,1,1,1,0,0
9364,RDC,5,9,Promoteur,1,1,2,1,0,1,0,0,0
9365,RDC,5,2,Promoteur,1,0,1,0,0,0,0,0,0
9366,RDC,1,277,Détracteur,-1,6,34,19,5,10,34,0,0
9367,RDC,5,18,Promoteur,1,1,3,3,3,0,2,0,0
9368,RDC,5,3,Promoteur,1,0,0,1,1,0,1,0,0
9369,RDC,5,18,Promoteur,1,2,4,1,0,2,1,0,0
9370,RDC,5,70,Promoteur,1,7,15,6,3,6,7,0,0
9371,RDC,5,7,Promoteur,1,2,4,0,1,1,0,0,0
9372,RDC,4,12,Promoteur,1,0,3,1,0,1,1,0,0
9373,RDC,4,12,Promoteur,1,1,3,0,1,1,2,0,0
9374,RDC,5,8,Promoteur,1,1,3,0,0,1,2,0,0
9375,RDC,5,21,Promoteur,1,3,4,1,1,2,1,0,0
9376,RDC,5,8,Promoteur,1,0,1,1,0,3,1,0,0
9377,RDC,1,34,Détracteur,-1,0,5,6,0,3,6,0,0
9378,RDC,1,139,Détracteur,-1,4,27,7,5,12,18,0,0
9379,RDC,5,7,Promoteur,1,2,3,0,0,0,0,0,0
9380,RDC,1,49,Détracteur,-1,0,11,6,0,5,10,0,0
9381,RDC,5,18,Promoteur,1,3,1,0,1,4,2,0,0
9382,RDC,4,2,Promoteur,1,1,1,0,0,0,0,0,0
9383,RDC,5,67,Promoteur,1,5,10,7,2,6,5,0,0
9384,RDC,1,133,Détracteur,-1,6,28,11,4,10,16,0,0
9385,RDC,5,38,Promoteur,1,1,8,2,1,3,5,0,0
9386,RDC,5,21,Promoteur,1,2,5,1,0,1,2,0,0
9387,RDC,5,4,Promoteur,1,0,1,0,0,1,2,0,0
9388,RDC,1,129,Détracteur,-1,3,28,11,2,10,13,0,0
9389,RDC,1,57,Détracteur,-1,3,15,2,1,6,9,0,0
9390,RDC,1,129,Détracteur,-1,4,22,8,3,9,14,0,0
9391,RDC,1,65,Détracteur,-1,3,10,4,3,5,9,0,0
9392,RDC,4,14,Promoteur,1,2,4,0,1,0,1,0,0
9393,RDC,5,14,Promoteur,1,1,5,0,2,2,1,0,0
9394,RDC,5,3,Promoteur,1,1,1,0,0,1,0,0,0
9395,RDC,5,6,Promoteur,1,1,3,0,0,0,0,0,0
9396,RDC,1,185,Détracteur,-1,12,26,13,4,12,25,0,0
9397,RDC,4,77,Promoteur,1,4,13,6,0,5,9,0,0
9398,RDC,1,51,Détracteur,-1,5,12,1,2,4,7,0,0
9399,RDC,1,28,Détracteur,-1,2,5,5,0,3,5,0,0
9400,RDC,5,11,Promoteur,1,1,5,0,0,0,1,0,0
9401,RDC,1,82,Détracteur,-1,5,14,9,3,5,8,0,0
9402,RDC,1,81,Détracteur,-1,2,11,7,1,8,15,0,0
9403,RDC,5,5,Promoteur,1,1,1,1,0,0,1,0,0
9404,RDC,1,88,Détracteur,-1,4,14,6,4,4,13,0,0
9405,RDC,5,23,Promoteur,1,2,8,0,1,2,0,0,0
9406,RDC,1,279,Détracteur,-1,11,39,21,11,8,31,0,0
9407,RDC,1,86,Détracteur,-1,8,7,11,1,8,10,0,0
9408,RDC,1,60,Détracteur,-1,4,10,3,2,6,5,0,0
9409,RDC,1,176,Détracteur,-1,7,33,11,6,11,23,0,0
9410,RDC,1,55,Détracteur,-1,1,11,0,2,2,5,0,0
9411,RDC,1,39,Détracteur,-1,3,9,2,0,4,2,0,0
9412,RDC,5,7,Promoteur,1,0,3,0,0,1,1,0,0
9413,RDC,1,91,Détracteur,-1,3,19,8,1,9,12,0,0
9414,RDC,1,65,Détracteur,-1,0,13,5,2,8,9,0,0
9415,RDC,1,52,Détracteur,-1,3,6,7,0,2,13,0,0
9416,RDC,1,120,Détracteur,-1,9,21,6,4,8,14,0,0
9417,RDC,1,74,Détracteur,-1,2,20,4,3,2,5,0,0
9418,RDC,1,136,Détracteur,-1,11,21,9,4,9,15,0,0
9419,RDC,5,18,Promoteur,1,1,3,1,0,2,4,0,0
9420,RDC,1,196,Détracteur,-1,9,38,10,6,8,16,0,0
9421,RDC,5,15,Promoteur,1,1,4,0,1,0,2,0,0
9422,RDC,1,89,Détracteur,-1,4,20,7,1,11,10,0,0
9423,RDC,5,4,Promoteur,1,1,2,0,0,0,0,0,0
9424,RDC,1,167,Détracteur,-1,12,22,12,3,13,18,0,0
9425,RDC,5,48,Promoteur,1,3,7,6,0,7,8,0,0
9426,RDC,5,23,Promoteur,1,4,4,3,0,1,2,0,0
9427,RDC,1,152,Détracteur,-1,5,38,4,1,12,14,0,0
9428,RDC,1,16,Détracteur,-1,1,2,0,1,2,2,0,0
9429,RDC,1,31,Détracteur,-1,0,7,2,1,3,4,0,0
9430,RDC,1,46,Détracteur,-1,5,7,7,1,4,8,0,0
9431,RDC,1,56,Détracteur,-1,3,7,2,3,7,6,0,0
9432,RDC,1,38,Détracteur,-1,1,5,5,2,3,8,0,0
9433,RDC,1,142,Détracteur,-1,6,23,11,1,9,16,0,0
9434,RDC,1,87,Détracteur,-1,3,14,5,2,6,11,0,0
9435,RDC,5,20,Promoteur,1,2,8,0,0,0,0,0,0
9436,RDC,1,171,Détracteur,-1,8,21,12,3,9,21,0,0
9437,RDC,1,81,Détracteur,-1,1,16,5,4,5,10,0,0
9438,RDC,5,35,Promoteur,1,2,8,2,1,2,5,0,0
9439,RDC,1,78,Détracteur,-1,5,16,5,2,8,10,0,0
9440,RDC,1,68,Détracteur,-1,3,17,6,3,5,5,0,0
9441,RDC,1,22,Détracteur,-1,2,5,0,0,3,4,0,0
9442,RDC,1,63,Détracteur,-1,1,14,7,3,5,7,0,0
9443,RDC,1,87,Détracteur,-1,1,13,7,2,5,15,0,0
9444,RDC,1,101,Détracteur,-1,2,22,2,2,8,9,0,0
9445,RDC,3,34,Neutre,0,2,3,4,0,3,6,0,0
9446,RDC,1,123,Détracteur,-1,6,25,8,5,7,9,0,0
9447,RDC,1,68,Détracteur,-1,3,12,6,1,6,7,0,0
9448,RDC,1,38,Détracteur,-1,2,8,3,1,3,4,0,0
9449,RDC,2,91,Détracteur,-1,6,18,6,3,2,11,0,0
9450,RDC,1,62,Détracteur,-1,5,15,3,3,4,5,0,0
9451,RDC,5,34,Promoteur,1,2,7,5,1,1,4,0,0
9452,RDC,1,118,Détracteur,-1,4,24,7,2,7,16,0,0
9453,RDC,5,4,Promoteur,1,1,0,0,1,1,0,0,0
9454,RDC,5,37,Promoteur,1,2,6,2,4,3,3,0,0
9455,RDC,5,22,Promoteur,1,1,7,3,0,0,2,0,0
9456,RDC,1,82,Détracteur,-1,5,13,7,2,11,14,0,0
9457,RDC,5,15,Promoteur,1,1,3,4,0,2,2,0,0
9458,RDC,1,165,Détracteur,-1,4,38,6,2,15,18,0,0
9459,RDC,5,14,Promoteur,1,3,5,1,0,0,2,0,0
9460,RDC,2,30,Détracteur,-1,1,6,7,0,2,5,0,0
9461,RDC,2,56,Détracteur,-1,2,10,8,2,7,5,0,0
9462,RDC,3,131,Neutre,0,0,32,5,2,7,18,0,1
9463,RDC,1,134,Détracteur,-1,5,21,14,4,6,20,0,0
9464,RDC,1,39,Détracteur,-1,3,9,1,2,3,4,0,0
9465,RDC,1,52,Détracteur,-1,6,12,3,2,2,5,0,0
9466,RDC,3,43,Neutre,0,1,13,1,2,2,2,0,0
9467,RDC,1,3,Détracteur,-1,0,0,0,1,1,1,0,0
9468,RDC,1,164,Détracteur,-1,4,28,17,4,11,16,0,0
9469,RDC,1,42,Détracteur,-1,3,9,2,0,3,4,0,0
9470,RDC,5,8,Promoteur,1,1,2,0,1,1,2,0,0
9471,RDC,1,65,Détracteur,-1,3,11,7,2,8,7,0,0
9472,RDC,1,87,Détracteur,-1,2,16,7,5,8,13,0,0
9473,RDC,1,92,Détracteur,-1,8,18,8,1,7,10,0,0
9474,RDC,1,93,Détracteur,-1,3,21,6,1,5,10,0,1
9475,RDC,5,15,Promoteur,1,2,6,0,0,0,2,0,0
9476,RDC,2,66,Détracteur,-1,3,13,1,3,3,8,0,0
9477,RDC,1,67,Détracteur,-1,5,10,5,6,9,7,0,0
9478,RDC,5,19,Promoteur,1,4,6,0,1,1,0,0,0
9479,RDC,1,91,Détracteur,-1,3,15,10,1,5,15,0,0
9480,RDC,1,96,Détracteur,-1,5,17,11,2,5,10,0,0
9481,RDC,1,76,Détracteur,-1,5,11,3,1,4,10,0,0
9482,RDC,1,79,Détracteur,-1,0,18,7,3,6,11,0,0
9483,RDC,1,140,Détracteur,-1,8,27,12,6,8,15,0,0
9484,RDC,4,89,Promoteur,1,3,17,5,1,5,9,0,0
9485,RDC,1,66,Détracteur,-1,1,11,7,0,6,10,0,0
9486,RDC,1,43,Détracteur,-1,5,12,1,0,5,2,0,0
9487,RDC,4,37,Promoteur,1,1,6,4,2,8,2,0,0
9488,RDC,1,63,Détracteur,-1,1,11,3,4,5,10,0,0
9489,RDC,1,89,Détracteur,-1,2,16,8,2,7,12,0,0
9490,RDC,3,388,Neutre,0,17,52,18,2,27,42,0,0
9491,RDC,5,26,Promoteur,1,5,8,1,1,2,2,0,0
9492,RDC,1,120,Détracteur,-1,4,20,12,1,10,16,0,0
9493,RDC,1,65,Détracteur,-1,3,17,7,2,5,6,0,0
9494,RDC,5,31,Promoteur,1,3,9,3,0,2,4,0,0
9495,RDC,1,629,Détracteur,-1,24,87,28,6,23,56,0,0
9496,RDC,1,55,Détracteur,-1,1,11,4,1,1,8,0,0
9497,RDC,1,49,Détracteur,-1,6,8,4,0,2,9,0,0
9498,RDC,1,133,Détracteur,-1,7,23,12,1,8,13,0,0
9499,RDC,5,5,Promoteur,1,2,1,0,0,0,0,0,0
9500,RDC,1,107,Détracteur,-1,7,19,14,1,6,11,0,0
9501,RDC,4,18,Promoteur,1,2,3,2,3,1,2,0,0
9502,RDC,1,133,Détracteur,-1,6,21,12,3,9,12,0,0
9503,RDC,1,53,Détracteur,-1,1,18,1,3,1,6,0,0
9504,RDC,1,82,Détracteur,-1,6,15,6,2,8,11,0,0
9505,RDC,5,15,Promoteur,1,1,6,1,1,1,1,0,0
9506,RDC,1,172,Détracteur,-1,5,21,17,6,13,23,0,0
9507,RDC,1,27,Détracteur,-1,2,6,2,0,4,4,0,0
9508,RDC,2,128,Détracteur,-1,4,26,8,4,6,18,0,0
9509,RDC,1,107,Détracteur,-1,9,17,11,3,7,15,0,0
9510,RDC,1,175,Détracteur,-1,8,31,15,2,9,20,0,0
9511,RDC,1,88,Détracteur,-1,3,14,11,2,8,9,0,0
9512,RDC,1,35,Détracteur,-1,6,6,1,0,5,5,0,0
9513,RDC,1,44,Détracteur,-1,3,9,3,0,2,7,0,0
9514,RDC,1,616,Détracteur,-1,24,64,27,2,31,72,0,0
9515,RDC,1,71,Détracteur,-1,3,24,0,1,7,3,0,0
